order_details_id,order_id,pizza_id,quantity
1861,826,ckn_pesto_l,1
1862,826,ital_supr_l,1
1863,826,pepperoni_l,1
1864,827,ckn_alfredo_m,1
1865,827,napolitana_l,1
1866,828,ckn_pesto_l,1
1867,828,peppr_salami_l,1
1868,829,napolitana_m,1
1869,829,peppr_salami_m,1
1870,829,spicy_ital_s,1
1871,829,spinach_supr_s,1
1872,830,hawaiian_m,1
1873,830,ital_supr_m,1
1874,830,pepperoni_m,1
1875,831,calabrese_l,1
1876,831,ckn_pesto_l,1
1877,831,ckn_pesto_m,1
1878,831,classic_dlx_m,1
1879,832,hawaiian_l,1
1880,833,big_meat_s,1
1881,833,napolitana_s,1
1882,834,ckn_pesto_l,1
1883,834,pepperoni_s,1
1884,834,prsc_argla_s,1
1885,834,spinach_fet_l,1
1886,835,bbq_ckn_l,1
1887,835,bbq_ckn_s,1
1888,835,pepperoni_m,1
1889,835,southw_ckn_l,1
1890,836,five_cheese_l,1
1891,836,four_cheese_l,1
1892,836,hawaiian_s,1
1893,836,the_greek_xl,1
1894,837,ital_supr_m,1
1895,838,ckn_alfredo_m,1
1896,838,ital_supr_m,1
1897,838,veggie_veg_m,1
1898,839,mexicana_l,2
1899,840,ital_supr_l,1
1900,841,peppr_salami_l,1
1901,842,spin_pesto_s,1
1902,842,spinach_fet_m,1
1903,842,spinach_supr_s,1
1904,843,spinach_supr_m,1
1905,844,veggie_veg_m,1
1906,845,classic_dlx_l,1
1907,845,five_cheese_l,1
1908,845,ital_supr_m,1
1909,845,southw_ckn_l,1
1910,846,cali_ckn_l,1
1911,846,five_cheese_l,1
1912,847,pepperoni_m,1
1913,848,big_meat_s,1
1914,849,classic_dlx_m,1
1915,849,sicilian_s,1
1916,849,spicy_ital_l,1
1917,849,spicy_ital_s,1
1918,850,four_cheese_l,1
1919,850,southw_ckn_l,1
1920,850,thai_ckn_m,1
1921,851,bbq_ckn_l,1
1922,852,thai_ckn_m,1
1923,853,pepperoni_m,1
1924,854,pepperoni_s,1
1925,854,soppressata_l,1
1926,855,five_cheese_l,1
1927,855,sicilian_m,1
1928,855,southw_ckn_s,1
1929,855,spin_pesto_m,1
1930,855,veggie_veg_m,1
1931,856,spicy_ital_l,1
1932,857,napolitana_s,1
1933,858,peppr_salami_s,1
1934,858,thai_ckn_l,1
1935,858,veggie_veg_m,1
1936,859,big_meat_s,1
1937,859,calabrese_m,1
1938,859,ckn_alfredo_m,1
1939,859,the_greek_l,1
1940,860,sicilian_s,1
1941,860,spicy_ital_m,1
1942,861,prsc_argla_l,1
1943,862,southw_ckn_m,1
1944,863,thai_ckn_m,1
1945,864,big_meat_s,1
1946,864,hawaiian_s,1
1947,864,ital_supr_l,1
1948,864,mediterraneo_m,1
1949,864,sicilian_l,1
1950,864,spinach_fet_l,1
1951,864,spinach_supr_l,1
1952,864,the_greek_m,1
1953,864,veggie_veg_m,1
1954,865,classic_dlx_s,1
1955,866,peppr_salami_m,1
1956,867,hawaiian_l,1
1957,867,hawaiian_s,1
1958,868,soppressata_m,1
1959,869,spinach_supr_m,1
1960,869,thai_ckn_l,1
1961,870,five_cheese_l,1
1962,870,four_cheese_m,1
1963,871,ckn_alfredo_s,1
1964,872,prsc_argla_m,1
1965,873,pepperoni_m,1
1966,874,pep_msh_pep_s,1
1967,874,southw_ckn_l,1
1968,875,cali_ckn_m,1
1969,876,hawaiian_s,1
1970,876,southw_ckn_s,1
1971,876,spicy_ital_l,1
1972,877,four_cheese_l,1
1973,878,cali_ckn_m,1
1974,879,southw_ckn_s,1
1975,879,spinach_supr_s,1
1976,879,veggie_veg_m,1
1977,880,pepperoni_l,1
1978,880,pepperoni_s,1
1979,881,cali_ckn_m,1
1980,881,ital_supr_s,1
1981,882,prsc_argla_m,1
1982,882,spinach_fet_s,1
1983,882,thai_ckn_l,1
1984,883,cali_ckn_m,1
1985,883,classic_dlx_s,1
1986,883,hawaiian_s,1
1987,883,prsc_argla_s,1
1988,884,hawaiian_s,1
1989,885,mexicana_m,1
1990,885,sicilian_s,1
1991,885,spicy_ital_m,1
1992,885,the_greek_xl,1
1993,886,mediterraneo_l,1
1994,886,sicilian_s,1
1995,886,spicy_ital_l,1
1996,887,pepperoni_l,1
1997,887,spicy_ital_m,1
1998,888,sicilian_m,1
1999,888,soppressata_s,1
2000,889,bbq_ckn_l,1
